distance_t,angle_t,distance_act,angle_act,x,y
1.0937626043034716,2.365727065398283,0.05,-3.1391749498168786,-0.7307444094701949,0.7661202518053096
0.538759704215395,-1.5008439483252558,0.05,1.15852090663842,0.01762203749798517,-0.5832526480041634
0.177152618359365,0.011707512042361194,0.05,-2.371724913530643,0.21304061441882716,0.03687598311945123
0.9191555848096397,0.755175878744629,0.05,1.4752922980858472,0.6645161164754109,0.5802324818088043
1.155691978816751,1.4852331519089652,0.05,-0.0015818486811902184,0.04876412489106823,1.1515432081652073
0.8880448944525532,0.36657043926210203,0.05,-1.014175373016547,0.802628992489356,0.36074161399296034
0.29818855755418733,-1.5214945670989601,0.05,1.0462846184914203,-0.010344255009865352,-0.3411046617611624
0.6153547823333975,0.29193463017770044,0.05,0.5596895327265472,0.5469474273286119,0.15055635680035953
0.9338215309541942,-1.9989323441736482,0.05,0.9882324493238017,-0.41520842121000984,-0.8912886713755364
1.375594105266424,-1.167379707903331,0.05,-1.7291395793401434,0.5478914381708218,-1.2157939687343264
1.2243858122231122,-2.060022896734843,0.05,1.7944981549647434,-0.5642999031247211,-1.1295153281705748
1.3771698168853022,-1.5245647701346807,0.05,1.2818624117879418,0.049399501717772416,-1.4236257363614424
1.328065552633866,-1.8566019225246577,0.05,-2.3251677967936777,-0.34018059160414843,-1.2377572575165465
1.1945763609039028,-1.9223184543226057,0.05,0.8968306510121015,-0.4425296728561535,-1.1605952908888786
1.410507308687424,1.5337894220614325,0.05,2.5573614546056485,0.09389341455409754,1.3819636532500046
1.071551057612399,1.61410573591141,0.05,1.674491381821048,-0.04121827038118746,1.0208148337144465
0.1464549133747734,3.101276715337547,0.05,1.8920695083692158,-0.1305471647078318,-0.041538839545648513
0.24552095132960586,2.716738789115609,0.05,1.0989877365673242,-0.24641878909421608,0.05666331480476044
0.7612192381437232,1.5435592639467743,0.05,0.15280278474216763,-0.028686604803481067,0.75332645474471
0.8263201934148703,-0.8904672452403999,0.05,-2.2828284634867284,0.5524644638493842,-0.6045012341451912
0.574880492132355,-1.923897269648121,0.05,3.1160735613918003,-0.1488151825864733,-0.5406889939890847
1.7114616430704392,1.5699398683319812,0.05,-2.117994694255576,0.027480631643518976,1.7541602929688762
0.7456912090637388,1.6339728340046118,0.05,2.9271465636737912,0.0017758869222361088,0.7335632641594874
1.4219840462504783,1.4028310274132263,0.05,-0.11044092335534289,0.1880271213279948,1.4074832380763307
1.4463764532991026,2.08946949477449,0.05,-2.521607574261792,-0.6763153125036611,1.285196834869954
0.6695994341607437,-1.9918880929447136,0.05,-2.6221638175275372,-0.23029837389374955,-0.5862861623116613
0.15856677569973054,3.0122876074467193,0.05,-2.5210531959317066,-0.11656477494574555,0.0495201027658817
0.5385264435517733,1.3539057652785522,0.05,1.0554366500372356,0.0912453104592521,0.482403694531179
1.7989991714279348,-2.013879983394469,0.05,-1.0805107226277106,-0.7948240928763992,-1.581166939799422
0.8581242373704867,-3.116794258778433,0.05,0.4862127861014894,-0.9020658390669964,-0.044641969522801625
0.743108908265357,-2.6425268729642735,0.05,0.9789299096736055,-0.6803675116205224,-0.3971510334600825
0.3669250242352201,-1.563374738669386,0.05,-2.815354655272427,0.050085876232863966,-0.35089083262841186
0.5906032761193035,0.03559071543793964,0.05,1.45201252153686,0.5843040237850041,-0.028632118995780716
0.18244957021276914,1.976651447574528,0.05,0.48871788363920676,-0.11617869876863499,0.14415359023222582
1.0076720267597041,-1.9398714231898306,0.05,-2.501096846264826,-0.32343069261901064,-0.9099371568181981
1.7269478279470996,1.66496169852624,0.05,-0.3314876042330041,-0.20965642667473572,1.7355694597564724
2.2172487978180264,1.5956056944486137,0.05,0.4170873616080599,-0.10071653399114294,2.1963115077977586
0.9909221110704934,1.2156317707274216,0.05,-1.3132256683799906,0.3318512633735864,0.9774285298097644
0.9885520859462802,-0.2883414731502923,0.05,0.5529731104433985,0.9051931716119757,-0.3073681794439151
0.195155745289146,0.19116372852276925,0.05,-2.972320913941858,0.2408861329158789,0.04550312181363097
0.6766379387564422,-1.9384412589508406,0.05,-0.5000150641618207,-0.28707512035097815,-0.6074506098722211
1.1783659438656522,-1.3347650938027982,0.05,-0.057507907850913746,0.22563852459369846,-1.1428204159282815
1.106068996320277,0.8514035408078974,0.05,1.4303815181148583,0.7218221870420268,0.7824838098903707
0.3381287404932526,-0.2964639945308602,0.05,0.6626378702078842,0.28395942688631876,-0.12954095936601567
1.3092548611346795,1.066349808358074,0.05,-1.2873222001715028,0.6188083121811916,1.194181327057756
1.4336828034729856,1.760010232252229,0.05,2.3501894973944335,-0.23451454332443844,1.3725279868268525
1.3055080882212329,1.8501989602872393,0.05,2.963637841199888,-0.3108245856622671,1.2460300918927651
1.3434009392820419,-1.1538155452113,0.05,-0.844323349272979,0.5108679144803201,-1.1909167402715988
0.22661673916425554,0.3661882291124664,0.05,-2.8638665279240314,0.259675882207411,0.09485064277331244
0.2493679358363309,-2.89439707797444,0.05,2.413966430446794,-0.2044499930793665,-0.09427172398669753
1.2827912361100509,-1.6753093338727354,0.05,-0.24347609757836142,-0.1823497235637575,-1.2637377842487363
0.41968974236968876,2.489944724157289,0.05,-0.344806155410246,-0.380746242004766,0.2714414807514973
1.0029828179211338,2.1279853450999795,0.05,-2.5554801796974136,-0.4887249422251449,0.8789328941004779
0.49830461006534077,0.6048967826041444,0.05,1.5829236169082734,0.4104921880383473,0.2333781355249697
1.5248012172510501,1.3029145840223926,0.05,-2.1859668626542135,0.43245349531218025,1.5112510119881866
0.517859805333823,2.400939545700111,0.05,1.9685657227249047,-0.36282690335515405,0.3033399287624134
0.8713387087687291,1.3559267157009485,0.05,2.719727837634198,0.23140322173758526,0.8308284573147137
0.26467461663502406,-1.5352717134755463,0.05,1.9535349167187388,0.02807360123361556,-0.31088989252732047
1.4846894589690267,-1.2741330120730234,0.05,-2.4515660490295352,0.4725820750445159,-1.3880062215017226
0.25966276388238557,-1.9901984660293952,0.05,2.0254538450233803,-0.08378070491200071,-0.28207903132231993
0.9711088472287739,-2.5472253045692685,0.05,1.638514785757842,-0.8011831988136313,-0.5936915085617968
1.1025084729098757,-1.4806002880198976,0.05,-2.7897036869464125,0.14624328551396712,-1.080793297898856
0.5069544887200403,-1.8542675456306188,0.05,-2.8380812653540906,-0.09407546057443035,-0.4717784704421371
1.4839923477751231,-1.2470694406624119,0.05,-1.423747543416339,0.46473505263095716,-1.357448164024385
0.7444100465249179,-2.186008231790458,0.05,-0.8232580659598334,-0.46361432551763204,-0.5712551007456519
0.5582904359009325,-0.1034807158572342,0.05,1.366126952316158,0.5451417708599615,-0.10662565415228868
0.37217607842512646,1.2863094993229613,0.05,0.2517920298339531,0.05603340203132121,0.3447597678311588
1.7603644849373208,1.150920882635598,0.05,-0.8890921666144865,0.6861009461815465,1.6462837380098512
0.7825956017069093,-0.789219127131995,0.05,1.8485682117275775,0.564970863777875,-0.6035724921546158
1.3957086684151614,-1.1694336798156597,0.05,3.0795176184071225,0.5951694764417784,-1.2878927605942183
0.5427244467042472,0.8146238615472592,0.05,-0.00605515611861125,0.3223869921995385,0.39511718801850537
1.2165869855020273,1.4547976820851376,0.05,-0.4314646701657981,0.09538846131231714,1.2293212378076481
0.9295740987388839,-1.4377639932124833,0.05,-2.4545170107578023,0.16195418541941123,-0.8896466533712968
0.41254432924595613,2.748506229387032,0.05,-2.564958949177855,-0.33916494630831895,0.1852817531072965
0.35339787232509073,-1.4324543360611575,0.05,0.005112594471754781,-0.0012653783771089373,-0.35027713725106957
0.427242377088634,-2.671909913331106,0.05,0.9080605646547445,-0.41174091218920295,-0.23278695091722154
0.455841220466458,0.018951623018144632,0.05,-2.4381582605791556,0.49389062124697436,0.04098044641592069
0.5252055372419772,1.0402301300597943,0.05,-0.08014798221170813,0.21592594666308967,0.45700375820133887
1.7163627942249595,0.9596927903524854,0.05,0.655381976865502,0.9451595060643996,1.3752543491295226
0.8990581891737951,-1.8657778298002468,0.05,1.3614288953936906,-0.2717681909553036,-0.9091337655041041
1.3368308148502475,0.8599448632844107,0.05,2.5389729067136213,0.9134470484912404,0.9847190639957377
0.2103482227813,1.1076762160824427,0.05,-0.9988159777407045,0.06690641542447831,0.230232299187214
0.3657127025385271,-2.6153322323475217,0.05,-2.0468407158557627,-0.29331532252409404,-0.1392579597606959
0.7485922611807181,0.7944370293186612,0.05,1.631193869438574,0.5275465623044095,0.4841887295267218
0.49528584628679573,-1.890188420596855,0.05,-1.3061223818635082,-0.16859426270141037,-0.42197860018036076
0.797354906898099,0.7703763150848859,0.05,-1.5660233988017522,0.5719820290802364,0.6052816534484879
1.7744255048745743,-1.7644414583130457,0.05,-2.6554177405329136,-0.2972590879173724,-1.7178978724456173
0.8299441824013131,1.6830414604292452,0.05,0.9941648245181566,-0.1202218652551996,0.7828062524300011
0.3914479126670784,0.2910561266019465,0.05,-2.1968231274220122,0.4042806208564491,0.1528495906296813
0.43128406837260197,3.0118074545714464,0.05,2.602733874924341,-0.3847421037538036,0.030159439525966603
1.1419817104205159,2.2656407276627686,0.05,1.840070777288085,-0.7178703690504218,0.8290188519338629
0.1691825747348751,-0.6299914309058573,0.05,2.8723075523574835,0.1849030952175345,-0.1129739741036686
1.548426877028994,1.288145013405109,0.05,2.4728064252194417,0.4710892296719078,1.4559825937214148
0.3078800573349586,0.4718004297236718,0.05,1.629006094323788,0.27715345364526744,0.09001332568912312
0.514825235769485,0.7045445779723443,0.05,-2.7773148689804397,0.4389678114186826,0.3512592930884672
0.4187240571860913,1.4649147407531748,0.05,-1.7902366620099357,0.05513654478945731,0.46518008184490356
1.5380335864413839,-1.044912485847715,0.05,1.498448699019633,0.7684442088726039,-1.3800846307485386
0.40376935876118925,-0.07652454021973856,0.05,1.7969604886552653,0.4137997492781733,-0.07959480236214068
0.5039955727451683,2.2950102779977226,0.05,-3.062361592669564,-0.2840775515957742,0.38146039896263395
0.894639036690637,-0.7426550233454436,0.05,-0.7828546962160593,0.6236136959229005,-0.5697309349787346
1.4167920414541282,-2.159320747719712,0.05,-0.6381907144155715,-0.826668603821485,-1.1486448188351073
0.7460136505985244,2.3670380134806015,0.05,-0.23432237847841875,-0.5818338625482222,0.5333695262639273
0.7383183715138734,-1.6259901366574028,0.05,1.6331205971963505,-0.037615720301588614,-0.7870969899995203
1.0881638061219872,-1.3232886320798378,0.05,0.7476386837872167,0.22992265517514524,-1.0889985775361755
1.0277656674368323,1.5610556908319722,0.05,0.6343744640189919,-0.030261196727121454,0.9980832207736744
0.7351001659701614,1.7615944801158439,0.05,1.1441218169748852,-0.16009861218948876,0.6762430874665131
0.4016438497530146,-2.1037454783523506,0.05,-2.8449484792784907,-0.15624933413891773,-0.3313252083652184
1.4544630534967216,1.3637399697794956,0.05,3.119083274223028,0.3489958875502046,1.422270796758094
1.315734437087578,1.947661775303068,0.05,-1.3150814877477484,-0.49684726375212523,1.271773937045959
1.557516717986824,-1.3950824712963033,0.05,0.2352577589142235,0.2236484114683803,-1.5451887581031172
0.5471563785949256,0.5431715172039615,0.05,2.7091750258099103,0.5138039916919399,0.26184640935139714
0.6086328432025163,-0.09495971014785373,0.05,-1.4035456018308645,0.5975671745345994,-0.008406468523321999
1.275386094446209,1.3027103224739136,0.05,2.9870341619939547,0.3872362781484681,1.2221316678426104
0.5729109171530935,-0.5495164898089372,0.05,-2.918082449126703,0.5373216078162268,-0.2881343348178484
0.6513011743760925,-2.0350131100318785,0.05,-1.092512067125004,-0.31461509253220227,-0.5379863062406256
0.11470095933870603,0.3365136385922909,0.05,0.6589588008982586,0.06873605593831783,0.007259361445098977
0.794183931319565,1.7235609579535263,0.05,0.03000167679126905,-0.17082937752542982,0.7834351322954457
0.6701009397933716,-1.651469621436914,0.05,-0.1798706066493318,-0.10319397423050396,-0.6589764397859644
1.1828613585229095,1.2619596735057619,0.05,-1.200761378586876,0.34144894335394715,1.1735133376732776
1.3482633251134897,-1.9860304285127786,0.05,-0.5611663421738129,-0.5862267696561007,-1.2070817788954507
0.6156965300910655,-2.4296534710255697,0.05,-1.7748496246046375,-0.4560096330838359,-0.3532738173225753
1.2138323704220446,1.5188000706566933,0.05,0.4282306966496944,0.017601208198715183,1.1914287792821956
0.553838401576563,-2.9409394504025155,0.05,2.449057206131524,-0.5042450371506704,-0.14230976822016617
0.8056863044097028,-2.7407381651204163,0.05,3.0456765277231606,-0.6920476838896829,-0.3191714707731696
1.4431209665426614,1.4087192631699605,0.05,1.3589969181402546,0.2223631427389212,1.375325058179546
1.552545783238308,1.0831245375904581,0.05,-2.4387654669304895,0.7656278233292816,1.403878467547648
1.4572588141090062,1.3051506224070955,0.05,0.4578844272703249,0.3377281369783177,1.3840402419086968
0.2825360475441671,-1.851787296980017,0.05,-0.6091160306480257,-0.11935717993446243,-0.24284816168504472
0.9457540261660996,-2.151800877170402,0.05,-2.567158660808112,-0.47711527155704386,-0.7633988798104
0.895935693717585,1.638923291219525,0.05,-3.0144656338731557,-0.01139366292599889,0.90019659576186
1.1361752195212618,0.5553726737162428,0.05,0.28600018567622587,0.9174436343674479,0.5849538877721324
0.17036436204099442,-1.8705051022348886,0.05,0.47980522264062314,-0.09465295350970573,-0.18585026663925308
1.192737806268085,2.652511906886878,0.05,-1.243860514474213,-1.068964453950756,0.6077171792682358
1.252953725766717,1.4912130935130612,0.05,0.6679969288922484,0.06035568699023797,1.2180172993125393
1.9400536938767239,1.420944582748495,0.05,2.293050590666104,0.32268749111064576,1.8807960734797264
0.554052502603865,-2.612621129927312,0.05,-1.5110824301276102,-0.4813121525893165,-0.22968932878926912
0.6211994308422096,-2.257556719769433,0.05,-0.5054362651133654,-0.43761054130196386,-0.4561666033072504
